"","Sample_A","Sample_B","BC_distances"
"3095","10P14V3","10P2V3A",0.923903589295753
"3096","10P14V3A","10P2V3A",0.996607045480407
"3097","10P15V1","10P2V3A",0.891330469977514
"3098","10P15V1A","10P2V3A",0.994925317253394
"3099","10P15V2","10P2V3A",0.887918076146897
"3100","10P15V2A","10P2V3A",0.991346492290183
"3101","10P15V3","10P2V3A",0.873484442578903
"3102","10P15V3A","10P2V3A",0.997309601181362
"3103","10P16V1","10P2V3A",0.987619912709118
"3104","10P16V2","10P2V3A",0.996624653755896
"3105","10P17V1","10P2V3A",0.999396901980701
"3106","10P17V3A","10P2V3A",0.993602797137138
"3107","10P17V3","10P2V3A",0.896652256369121
"3108","10P18V1","10P2V3A",0.897316844219129
"3109","10P18V1A","10P2V3A",0.998920771965465
"3110","10P18V2","10P2V3A",0.893986341269815
"3111","10P18V3","10P2V3A",0.89641531725526
"3112","10P18V3A","10P2V3A",0.988304221602836
"3113","10P1V1","10P2V3A",0.993846394098093
"3114","10P1V2","10P2V3A",0.999646750100929
"3115","10P2V1","10P2V3A",0.425052281376428
"3116","10P2V1A","10P2V3A",0.31158207208427
"3117","10P2V2","10P2V3A",0.390650980631074
"3118","10P2V2A","10P2V3A",0.232800659843406
"3119","10P2V2B","10P2V3A",0.991773245765641
"3120","10P2V3","10P2V3A",0.376011359286247
"3121","10P2V3A","10P2V3A",0
"3122","10P3V1","10P2V3A",0.89188691219179
"3123","10P3V1A","10P2V3A",0.991217352969807
"3124","10P3V2","10P2V3A",0.892458100558659
"3125","10P3V2A","10P2V3A",0.995334174513836
"3126","10P2V3B","10P2V3A",0.994261417698153
"3127","10P3V3A","10P2V3A",0.996076998676914
"3128","10P4V1","10P2V3A",0.987881626397097
"3129","10P4V1A","10P2V3A",0.990842689542036
"3130","10P4V2","10P2V3A",0.979847226565538
"3131","10P4V2A","10P2V3A",0.993329056173924
"3132","10P4V3","10P2V3A",0.9897658784816
"3133","10P4V3A","10P2V3A",0.995143473844591
"3134","10P5V1","10P2V3A",0.901377602844083
"3135","10P5V2","10P2V3A",0.990982677799062
"3136","10P6V1","10P2V3A",0.98225015053714
"3137","10P6V1A","10P2V3A",0.986847533400483
"3138","10P6V2","10P2V3A",0.983199323814347
"3139","10P6V2A","10P2V3A",1
"3140","10P6V3","10P2V3A",0.904333452959258
"3141","10P6V3A","10P2V3A",0.990660084021364
"3142","10P7V1","10P2V3A",0.993579711889571
"3143","10P7V1A","10P2V3A",0.999617096635237
"3144","10P7V2","10P2V3A",0.990633846771143
"3145","10P7V3","10P2V3A",0.9702409150749
"3146","10P7V3A","10P2V3A",0.996810498349593
"3147","10P8V1","10P2V3A",0.995488434453503
"3148","10P8V1A","10P2V3A",0.999396901980701
"3149","10P8V2","10P2V3A",0.957956497017044
"3150","10P8V2A","10P2V3A",0.988834996920043
"3151","10P9V1","10P2V3A",0.44248145200024
"3152","10P9V1A","10P2V3A",0.994180586908211
"3153","10P9V1B","10P2V3A",0.998753025053069
"3154","10P9V2","10P2V3A",0.997047993905536
"3155","10P9V2A","10P2V3A",1
"3156","10P9V3","10P2V3A",0.994219305475406
"3157","10P9V3A","10P2V3A",0.999384804675484
"3158","10P10V1","10P3V1",0.393607247988311
"3159","10P10V2","10P3V1",0.311860933223182
"3160","10P10V2A","10P3V1",0.928240236502256
"3161","10P11V1","10P3V1",0.35196789303145
"3162","10P11V1A","10P3V1",0.963679245283019
"3163","10P11V2","10P3V1",0.329232924038499
"3164","10P12V1","10P3V1",0.786101977671205
"3165","10P12V1A","10P3V1",0.980849835137199
"3166","10P13V1","10P3V1",0.980809386496967
"3167","10P13V2","10P3V1",0.987747755562302
"3168","10P14V1","10P3V1",0.776986783055593
"3169","10P14V1A","10P3V1",0.993380974695408
"3170","10P14V2","10P3V1",0.729981408913353
"3171","10P14V2A","10P3V1",0.947713679336292
"3172","10P14V3","10P3V1",0.695450237702711
"3173","10P14V3A","10P3V1",0.953094083414161
"3174","10P15V1","10P3V1",0.35767410964443
"3175","10P15V1A","10P3V1",0.988013635863788
"3176","10P15V2","10P3V1",0.524448415982683
"3177","10P15V2A","10P3V1",0.962932978940376
"3178","10P15V3","10P3V1",0.546231777300822
"3179","10P15V3A","10P3V1",0.981083661534789
"3180","10P16V1","10P3V1",0.965420694717889
"3181","10P16V2","10P3V1",0.929873848564251
"3182","10P17V1","10P3V1",0.990194006509151
"3183","10P17V3A","10P3V1",0.993373349339736
"3184","10P17V3","10P3V1",0.330042670436767
"3185","10P18V1","10P3V1",0.296849376364642
"3186","10P18V1A","10P3V1",0.97160475194584
"3187","10P18V2","10P3V1",0.333255780922743
"3188","10P18V3","10P3V1",0.288359663561908
"3189","10P18V3A","10P3V1",0.911244246215935
"3190","10P1V1","10P3V1",0.991936605032671
"3191","10P1V2","10P3V1",0.999646750100929
"3192","10P2V1","10P3V1",0.519563687482333
"3193","10P2V1A","10P3V1",0.760244979747995
"3194","10P2V2","10P3V1",0.818399006857609
"3195","10P2V2A","10P3V1",0.740929295376854
"3196","10P2V2B","10P3V1",0.993264787697842
"3197","10P2V3","10P3V1",0.690456471033066
"3198","10P2V3A","10P3V1",0.89188691219179
"3199","10P3V1","10P3V1",0
"3200","10P3V1A","10P3V1",0.993363570558404
"3201","10P3V2","10P3V1",0.33618154116287
"3202","10P3V2A","10P3V1",0.987478370300456
"3203","10P2V3B","10P3V1",0.995980925344093
"3204","10P3V3A","10P3V1",0.995745366639807
"3205","10P4V1","10P3V1",0.763332204315268
"3206","10P4V1A","10P3V1",0.950454444690756
"3207","10P4V2","10P3V1",0.799575658790478
"3208","10P4V2A","10P3V1",0.966933463289344
"3209","10P4V3","10P3V1",0.751453299901349
"3210","10P4V3A","10P3V1",0.959402002434005
"3211","10P5V1","10P3V1",0.452729387973601
"3212","10P5V2","10P3V1",0.992341272880447
"3213","10P6V1","10P3V1",0.616045748629966
"3214","10P6V1A","10P3V1",0.935526054682748
"3215","10P6V2","10P3V1",0.82294271347727
"3216","10P6V2A","10P3V1",1
"3217","10P6V3","10P3V1",0.74953670612077
"3218","10P6V3A","10P3V1",0.948729394010313
"3219","10P7V1","10P3V1",0.92812819760443
"3220","10P7V1A","10P3V1",0.998659838223328
"3221","10P7V2","10P3V1",0.974296864601001
"3222","10P7V3","10P3V1",0.898096424088337
"3223","10P7V3A","10P3V1",0.996500748028501
"3224","10P8V1","10P3V1",0.853629692122302
"3225","10P8V1A","10P3V1",0.997676665912782
"3226","10P8V2","10P3V1",0.719047409918056
"3227","10P8V2A","10P3V1",0.93885146011646
"3228","10P9V1","10P3V1",0.50479510453386
"3229","10P9V1A","10P3V1",0.922826993788687
"3230","10P9V1B","10P3V1",0.997387692175924
"3231","10P9V2","10P3V1",0.999339788732394
"3232","10P9V2A","10P3V1",1
"3233","10P9V3","10P3V1",0.931613199491566
"3234","10P9V3A","10P3V1",0.999384804675484
"3235","10P10V1","10P3V1A",0.99919611070704
"3236","10P10V2","10P3V1A",0.995950788250993
"3237","10P10V2A","10P3V1A",0.918109244425486
"3238","10P11V1","10P3V1A",0.997715574650882
"3239","10P11V1A","10P3V1A",0.621076182414253
"3240","10P11V2","10P3V1A",0.996228501985239
"3241","10P12V1","10P3V1A",0.99572426921662
"3242","10P12V1A","10P3V1A",0.68670199488727
"3243","10P13V1","10P3V1A",0.793228068549126
"3244","10P13V2","10P3V1A",0.788142862790799
"3245","10P14V1","10P3V1A",0.990161926271868
"3246","10P14V1A","10P3V1A",0.762620667479967
"3247","10P14V2","10P3V1A",0.990534800099968
"3248","10P14V2A","10P3V1A",0.859765005204124
"3249","10P14V3","10P3V1A",0.988808505731941
"3250","10P14V3A","10P3V1A",0.870363601455221
"3251","10P15V1","10P3V1A",0.990085365386824
"3252","10P15V1A","10P3V1A",0.888664281730037
"3253","10P15V2","10P3V1A",0.99525706381978
"3254","10P15V2A","10P3V1A",0.865032434413105
"3255","10P15V3","10P3V1A",0.994838189244575
"3256","10P15V3A","10P3V1A",0.901360071365819
"3257","10P16V1","10P3V1A",0.72169319748304
"3258","10P16V2","10P3V1A",0.625387006261928
"3259","10P17V1","10P3V1A",0.783688095555945
"3260","10P17V3A","10P3V1A",0.62064306823675
"3261","10P17V3","10P3V1A",0.99512996270145
"3262","10P18V1","10P3V1A",0.995894083478719
"3263","10P18V1A","10P3V1A",0.897697797382657
"3264","10P18V2","10P3V1A",0.996018833977721
"3265","10P18V3","10P3V1A",0.996018833977721
"3266","10P18V3A","10P3V1A",0.711432133684823
"3267","10P1V1","10P3V1A",0.820239848925247
"3268","10P1V2","10P3V1A",0.844407634569857
"3269","10P2V1","10P3V1A",0.99340833129608
"3270","10P2V1A","10P3V1A",0.992294148184972
"3271","10P2V2","10P3V1A",0.993645446541362
"3272","10P2V2A","10P3V1A",0.993684303243925
"3273","10P2V2B","10P3V1A",0.760508031092611
"3274","10P2V3","10P3V1A",0.992717159233915
"3275","10P2V3A","10P3V1A",0.991217352969807
"3276","10P3V1","10P3V1A",0.993363570558404
"3277","10P3V1A","10P3V1A",0
"3278","10P3V2","10P3V1A",0.99092460351621
"3279","10P3V2A","10P3V1A",0.518315158794496
"3280","10P2V3B","10P3V1A",0.765017569896468
"3281","10P3V3A","10P3V1A",0.571987101372503
"3282","10P4V1","10P3V1A",0.99597408348679
"3283","10P4V1A","10P3V1A",0.813419506561108
"3284","10P4V2","10P3V1A",0.992523956119657
"3285","10P4V2A","10P3V1A",0.822849210688759
"3286","10P4V3","10P3V1A",0.995430431349038
"3287","10P4V3A","10P3V1A",0.825510083841772
"3288","10P5V1","10P3V1A",0.999000109139027
"3289","10P5V2","10P3V1A",0.72953937979368
"3290","10P6V1","10P3V1A",0.990161926271868
"3291","10P6V1A","10P3V1A",0.710140697429151
"3292","10P6V2","10P3V1A",0.989192495650786
"3293","10P6V2A","10P3V1A",0.681152598507899
"3294","10P6V3","10P3V1A",0.989887702473321
"3295","10P6V3A","10P3V1A",0.777599117459695
"3296","10P7V1","10P3V1A",0.99640163840294
"3297","10P7V1A","10P3V1A",0.967097786508211
"3298","10P7V2","10P3V1A",0.856718168050086
"3299","10P7V3","10P3V1A",0.995543015522199
"3300","10P7V3A","10P3V1A",0.950453920366979
"3301","10P8V1","10P3V1A",0.99886060694883
"3302","10P8V1A","10P3V1A",0.758067083012044
"3303","10P8V2","10P3V1A",0.989405936681564
"3304","10P8V2A","10P3V1A",0.718305085959944
"3305","10P9V1","10P3V1A",0.994501216937972
"3306","10P9V1A","10P3V1A",0.999617195574781
"3307","10P9V1B","10P3V1A",0.880388131916586
"3308","10P9V2","10P3V1A",1
"3309","10P9V2A","10P3V1A",0.882670443670329
"3310","10P9V3","10P3V1A",0.999697208260159
"3311","10P9V3A","10P3V1A",0.874280833121374
"3312","10P10V1","10P3V2",0.221538153602134
"3313","10P10V2","10P3V2",0.251117881112575
"3314","10P10V2A","10P3V2",0.974203619147747
"3315","10P11V1","10P3V2",0.238010246149112
"3316","10P11V1A","10P3V2",0.979725177572766
"3317","10P11V2","10P3V2",0.220572315193098
"3318","10P12V1","10P3V2",0.894388891099305
"3319","10P12V1A","10P3V2",0.982378625141076
"3320","10P13V1","10P3V2",0.98351785685081
"3321","10P13V2","10P3V2",0.987682699397146
"3322","10P14V1","10P3V2",0.908766991127565
"3323","10P14V1A","10P3V2",0.992970946579194
"3324","10P14V2","10P3V2",0.912056346215749
"3325","10P14V2A","10P3V2",0.977473859043149
"3326","10P14V3","10P3V2",0.850050259593086
"3327","10P14V3A","10P3V2",0.977976344174853
"3328","10P15V1","10P3V2",0.464785069007272
"3329","10P15V1A","10P3V2",0.988123602507239
"3330","10P15V2","10P3V2",0.74269626580483
"3331","10P15V2A","10P3V2",0.97612064286987
"3332","10P15V3","10P3V2",0.76023947181052
"3333","10P15V3A","10P3V2",0.98251638657047
"3334","10P16V1","10P3V2",0.983011923329856
"3335","10P16V2","10P3V2",0.982169330873357
"3336","10P17V1","10P3V2",0.990194006509151
"3337","10P17V3A","10P3V2",0.993687052791017
"3338","10P17V3","10P3V2",0.103433544342351
"3339","10P18V1","10P3V2",0.239601528611046
"3340","10P18V1A","10P3V2",0.98376560561799
"3341","10P18V2","10P3V2",0.537000417172469
"3342","10P18V3","10P3V2",0.208571656836233
"3343","10P18V3A","10P3V2",0.96906637165225
"3344","10P1V1","10P3V2",0.992214653134992
"3345","10P1V2","10P3V2",0.999394428744449
"3346","10P2V1","10P3V2",0.524997204159687
"3347","10P2V1A","10P3V2",0.76189296333003
"3348","10P2V2","10P3V2",0.819835863273716
"3349","10P2V2A","10P3V2",0.741775217438308
"3350","10P2V2B","10P3V2",0.993155893536122
"3351","10P2V3","10P3V2",0.702062511341873
"3352","10P2V3A","10P3V2",0.892458100558659
"3353","10P3V1","10P3V2",0.33618154116287
"3354","10P3V1A","10P3V2",0.99092460351621
"3355","10P3V2","10P3V2",0
"3356","10P3V2A","10P3V2",0.987352524775838
"3357","10P2V3B","10P3V2",0.995837386963525
"3358","10P3V3A","10P3V2",0.995745366639807
"3359","10P4V1","10P3V2",0.925071808186943
"3360","10P4V1A","10P3V2",0.97453344499454
"3361","10P4V2","10P3V2",0.92693939691919
"3362","10P4V2A","10P3V2",0.985661423362194
"3363","10P4V3","10P3V2",0.916690492275021
"3364","10P4V3A","10P3V2",0.97897820651206
"3365","10P5V1","10P3V2",0.156372954687341
"3366","10P5V2","10P3V2",0.992341272880447
"3367","10P6V1","10P3V2",0.880571504320288
"3368","10P6V1A","10P3V2",0.963272954732572
"3369","10P6V2","10P3V2",0.914438167892498
"3370","10P6V2A","10P3V2",1
"3371","10P6V3","10P3V2",0.826594488229052
"3372","10P6V3A","10P3V2",0.966872662827198
"3373","10P7V1","10P3V2",0.990683007872601
"3374","10P7V1A","10P3V2",0.998829271633988
"3375","10P7V2","10P3V2",0.992522702340434
"3376","10P7V3","10P3V2",0.941573165738459
"3377","10P7V3A","10P3V2",0.995740041078175
"3378","10P8V1","10P3V2",0.945465084483823
"3379","10P8V1A","10P3V2",0.997676665912782
"3380","10P8V2","10P3V2",0.892827428140461
"3381","10P8V2A","10P3V2",0.976717744425852
"3382","10P9V1","10P3V2",0.509494004761039
"3383","10P9V1A","10P3V2",0.955633719710705
"3384","10P9V1B","10P3V2",0.997002269710077
"3385","10P9V2","10P3V2",0.998772547763902
"3386","10P9V2A","10P3V2",1
"3387","10P9V3","10P3V2",0.967783450121617
"3388","10P9V3A","10P3V2",0.999384804675485
"3389","10P10V1","10P3V2A",0.989417420893885
"3390","10P10V2","10P3V2A",0.987352524775838
"3391","10P10V2A","10P3V2A",0.879020890685064
"3392","10P11V1","10P3V2A",0.988074923863759
"3393","10P11V1A","10P3V2A",0.613637707355731
"3394","10P11V2","10P3V2A",0.9867284372446
"3395","10P12V1","10P3V2A",0.987231686798472
"3396","10P12V1A","10P3V2A",0.581820960958088
"3397","10P13V1","10P3V2A",0.727818604005931
"3398","10P13V2","10P3V2A",0.697481583776871
"3399","10P14V1","10P3V2A",0.988002732762988
"3400","10P14V1A","10P3V2A",0.657561538033994
"3401","10P14V2","10P3V2A",0.9829110016044
"3402","10P14V2A","10P3V2A",0.756656019996886
"3403","10P14V3","10P3V2A",0.986075665120955
"3404","10P14V3A","10P3V2A",0.798482493389219
"3405","10P15V1","10P3V2A",0.987478370300456
"3406","10P15V1A","10P3V2A",0.797364377889533
"3407","10P15V2","10P3V2A",0.987165435669023
"3408","10P15V2A","10P3V2A",0.776820369578748
"3409","10P15V3","10P3V2A",0.986986773532705
"3410","10P15V3A","10P3V2A",0.828138983833434
"3411","10P16V1","10P3V2A",0.653530513874864
"3412","10P16V2","10P3V2A",0.577382319687092
"3413","10P17V1","10P3V2A",0.730744473498693
"3414","10P17V3A","10P3V2A",0.663220093133998
"3415","10P17V3","10P3V2A",0.987478370300456
"3416","10P18V1","10P3V2A",0.987353619801454
"3417","10P18V1A","10P3V2A",0.849281934725506
"3418","10P18V2","10P3V2A",0.987478370300456
"3419","10P18V3","10P3V2A",0.987352524775838
"3420","10P18V3A","10P3V2A",0.7025314489689
"3421","10P1V1","10P3V2A",0.70386940653176
"3422","10P1V2","10P3V2A",0.777103459107095
"3423","10P2V1","10P3V2A",0.992498743619045
"3424","10P2V1A","10P3V2A",0.99352275173899
"3425","10P2V2","10P3V2A",0.993491930943277
"3426","10P2V2A","10P3V2A",0.991999074700019
"3427","10P2V2B","10P3V2A",0.744090646187732
"3428","10P2V3","10P3V2A",0.9914637430873
"3429","10P2V3A","10P3V2A",0.995334174513836
"3430","10P3V1","10P3V2A",0.987478370300456
"3431","10P3V1A","10P3V2A",0.518315158794496
"3432","10P3V2","10P3V2A",0.987352524775838
"3433","10P3V2A","10P3V2A",0
"3434","10P2V3B","10P3V2A",0.693011292546471
"3435","10P3V3A","10P3V2A",0.670428712655297
"3436","10P4V1","10P3V2A",0.989055973506832
"3437","10P4V1A","10P3V2A",0.72562309628044
"3438","10P4V2","10P3V2A",0.985336442486811
"3439","10P4V2A","10P3V2A",0.755276467793739
"3440","10P4V3","10P3V2A",0.988396873215652
"3441","10P4V3A","10P3V2A",0.788763763552238
"3442","10P5V1","10P3V2A",0.989913069280958
"3443","10P5V2","10P3V2A",0.641285353437968
"3444","10P6V1","10P3V2A",0.988962592589248
"3445","10P6V1A","10P3V2A",0.667097656116785
"3446","10P6V2","10P3V2A",0.995192280878053
"3447","10P6V2A","10P3V2A",0.675838557546046
"3448","10P6V3","10P3V2A",0.98711032071892
"3449","10P6V3A","10P3V2A",0.726630964998154
"3450","10P7V1","10P3V2A",0.997042630171465
"3451","10P7V1A","10P3V2A",0.978110052507589
"3452","10P7V2","10P3V2A",0.878859235561475
"3453","10P7V3","10P3V2A",0.995909913519221
"3454","10P7V3A","10P3V2A",0.885092724138179
"3455","10P8V1","10P3V2A",0.989847282308807
"3456","10P8V1A","10P3V2A",0.799466495522756
"3457","10P8V2","10P3V2A",0.988076771309806
"3458","10P8V2A","10P3V2A",0.701534123138322
"3459","10P9V1","10P3V2A",0.991195187625486
"3460","10P9V1A","10P3V2A",0.994695926767374
"3461","10P9V1B","10P3V2A",0.84349060810541
"3462","10P9V2","10P3V2A",1
"3463","10P9V2A","10P3V2A",0.903894576787192
"3464","10P9V3","10P3V2A",0.999067980637066
"3465","10P9V3A","10P3V2A",0.815076443527151
"3466","10P10V1","10P2V3B",0.996204207269421
"3467","10P10V2","10P2V3B",0.993502514856153
"3468","10P10V2A","10P2V3B",0.885613629008815
"3469","10P11V1","10P2V3B",0.994710330886654
"3470","10P11V1A","10P2V3B",0.691198653808597
"3471","10P11V2","10P2V3B",0.990955473052698
"3472","10P12V1","10P2V3B",0.994594886642217
"3473","10P12V1A","10P2V3B",0.659214901855198
"3474","10P13V1","10P2V3B",0.760970980955884
"3475","10P13V2","10P2V3B",0.727203226727135
"3476","10P14V1","10P2V3B",0.992002538294082
"3477","10P14V1A","10P2V3B",0.716646276820232
"3478","10P14V2","10P2V3B",0.989439008814386
"3479","10P14V2A","10P2V3B",0.769088596025981
"3480","10P14V3","10P2V3B",0.988378438020194
"3481","10P14V3A","10P2V3B",0.795809069729132
"3482","10P15V1","10P2V3B",0.995117280854529
"3483","10P15V1A","10P2V3B",0.81704110355628
"3484","10P15V2","10P2V3B",0.991107949823632
"3485","10P15V2A","10P2V3B",0.829531326296472
"3486","10P15V3","10P2V3B",0.991465558050528
"3487","10P15V3A","10P2V3B",0.882426638189609
"3488","10P16V1","10P2V3B",0.70696311524741
"3489","10P16V2","10P2V3B",0.660264212648211
"3490","10P17V1","10P2V3B",0.713883312179312
"3491","10P17V3A","10P2V3B",0.603027974016355
"3492","10P17V3","10P2V3B",0.995885233090381
"3493","10P18V1","10P2V3B",0.995755890572883
"3494","10P18V1A","10P2V3B",0.842597845612248
"3495","10P18V2","10P2V3B",0.992384041387677
"3496","10P18V3","10P2V3B",0.994902206099851
"3497","10P18V3A","10P2V3B",0.730126105841355
"3498","10P1V1","10P2V3B",0.455638336233431
"3499","10P1V2","10P2V3B",0.770689227674722
"3500","10P2V1","10P2V3B",0.995725746000861
"3501","10P2V1A","10P2V3B",0.995842535914904
"3502","10P2V2","10P2V3B",0.989105308358576
"3503","10P2V2A","10P2V3B",0.994731371841342
"3504","10P2V2B","10P2V3B",0.394128786833641
"3505","10P2V3","10P2V3B",0.987343524980637
"3506","10P2V3A","10P2V3B",0.994261417698153
"3507","10P3V1","10P2V3B",0.995980925344093
"3508","10P3V1A","10P2V3B",0.765017569896468
"3509","10P3V2","10P2V3B",0.995837386963525
"3510","10P3V2A","10P2V3B",0.693011292546471
"3511","10P2V3B","10P2V3B",0
"3512","10P3V3A","10P2V3B",0.827473761128771
"3513","10P4V1","10P2V3B",0.991467440710674
"3514","10P4V1A","10P2V3B",0.815163520352198
"3515","10P4V2","10P2V3B",0.991785467823276
"3516","10P4V2A","10P2V3B",0.797187466016286
"3517","10P4V3","10P2V3B",0.993588619001292
"3518","10P4V3A","10P2V3B",0.81643094258943
"3519","10P5V1","10P2V3B",0.998272922372594
"3520","10P5V2","10P2V3B",0.541542797535982
"3521","10P6V1","10P2V3B",0.990788491710511
"3522","10P6V1A","10P2V3B",0.700453304782512
"3523","10P6V2","10P2V3B",0.991103227157505
"3524","10P6V2A","10P2V3B",0.697763303219819
"3525","10P6V3","10P2V3B",0.990804082577847
"3526","10P6V3A","10P2V3B",0.719982941342378
"3527","10P7V1","10P2V3B",0.996890001754358
"3528","10P7V1A","10P2V3B",0.986778201197735
"3529","10P7V2","10P2V3B",0.909618976574818
"3530","10P7V3","10P2V3B",0.993955439307188
"3531","10P7V3A","10P2V3B",0.939401329223081
"3532","10P8V1","10P2V3B",0.997748554590683
"3533","10P8V1A","10P2V3B",0.82628650469642
"3534","10P8V2","10P2V3B",0.990147645553412
"3535","10P8V2A","10P2V3B",0.668566484939389
"3536","10P9V1","10P2V3B",0.994659296194328
"3537","10P9V1A","10P2V3B",0.993968193274279
"3538","10P9V1B","10P2V3B",0.886576034374399
"3539","10P9V2","10P2V3B",0.994992105389069
"3540","10P9V2A","10P2V3B",0.944669722672684
"3541","10P9V3","10P2V3B",0.994274413486228
"3542","10P9V3A","10P2V3B",0.826163072273604
"3543","10P10V1","10P3V3A",0.999161966156326
"3544","10P10V2","10P3V3A",0.99577401712581
"3545","10P10V2A","10P3V3A",0.922430073470014
"3546","10P11V1","10P3V3A",0.9984727510957
"3547","10P11V1A","10P3V3A",0.700809526705487
"3548","10P11V2","10P3V3A",0.997010488696414
"3549","10P12V1","10P3V3A",0.995660473296009
"3550","10P12V1A","10P3V3A",0.703968790113429
"3551","10P13V1","10P3V3A",0.813316955027041
"3552","10P13V2","10P3V3A",0.783530818781203
"3553","10P14V1","10P3V3A",0.995842062852538
"3554","10P14V1A","10P3V3A",0.740772548289578
"3555","10P14V2","10P3V3A",0.990625992072439
"3556","10P14V2A","10P3V3A",0.844859211676182
"3557","10P14V3","10P3V3A",0.994565203197655
"3558","10P14V3A","10P3V3A",0.843244903557799
"3559","10P15V1","10P3V3A",0.995842062852538
"3560","10P15V1A","10P3V3A",0.909433010745806
"3561","10P15V2","10P3V3A",0.995529128221106
"3562","10P15V2A","10P3V3A",0.905682738821251
"3563","10P15V3","10P3V3A",0.995350466084787
"3564","10P15V3A","10P3V3A",0.943523685850211
"3565","10P16V1","10P3V3A",0.770466951055966
"3566","10P16V2","10P3V3A",0.718191841683145
"3567","10P17V1","10P3V3A",0.753042714510109
"3568","10P17V3A","10P3V3A",0.601089312437304
"3569","10P17V3","10P3V3A",0.995745366639807
"3570","10P18V1","10P3V3A",0.995620616140804
"3571","10P18V1A","10P3V3A",0.838041727783131
"3572","10P18V2","10P3V3A",0.995745366639807
"3573","10P18V3","10P3V3A",0.995842062852538
"3574","10P18V3A","10P3V3A",0.750894101138308
"3575","10P1V1","10P3V3A",0.851811811622299
"3576","10P1V2","10P3V3A",0.867624649596595
"3577","10P2V1","10P3V3A",0.995877839435476
"3578","10P2V1A","10P3V3A",0.995940955254442
"3579","10P2V2","10P3V3A",0.999161966156326
"3580","10P2V2A","10P3V3A",0.997767583526349
"3581","10P2V2B","10P3V3A",0.798472959682337
"3582","10P2V3","10P3V3A",0.998512581772721
"3583","10P2V3A","10P3V3A",0.996076998676914
"3584","10P3V1","10P3V3A",0.995745366639807
"3585","10P3V1A","10P3V3A",0.571987101372503
"3586","10P3V2","10P3V3A",0.995745366639807
"3587","10P3V2A","10P3V3A",0.670428712655297
"3588","10P2V3B","10P3V3A",0.827473761128771
"3589","10P3V3A","10P3V3A",0
"3590","10P4V1","10P3V3A",0.995842062852538
"3591","10P4V1A","10P3V3A",0.787802388681548
"3592","10P4V2","10P3V3A",0.99277802004225
"3593","10P4V2A","10P3V3A",0.77753161424826
"3594","10P4V3","10P3V3A",0.995695735664947
"3595","10P4V3A","10P3V3A",0.750870111584754
"3596","10P5V1","10P3V3A",0.998965964588313
"3597","10P5V2","10P3V3A",0.752735226448072
"3598","10P6V1","10P3V3A",0.995656519870867
"3599","10P6V1A","10P3V3A",0.75663662727162
"3600","10P6V2","10P3V3A",0.996001742110832
"3601","10P6V2A","10P3V3A",0.672607355491511
"3602","10P6V3","10P3V3A",0.995624264611347
"3603","10P6V3A","10P3V3A",0.847850514365337
"3604","10P7V1","10P3V3A",0.993309445438238
"3605","10P7V1A","10P3V3A",0.890008674334787
"3606","10P7V2","10P3V3A",0.898844695572287
"3607","10P7V3","10P3V3A",0.995358344430352
"3608","10P7V3A","10P3V3A",0.828765969661176
"3609","10P8V1","10P3V3A",0.998846720895513
"3610","10P8V1A","10P3V3A",0.660658830964983
"3611","10P8V2","10P3V3A",0.995286819317723
"3612","10P8V2A","10P3V3A",0.710816051433619
"3613","10P9V1","10P3V3A",0.995954454070048
"3614","10P9V1A","10P3V3A",0.999161966156326
"3615","10P9V1B","10P3V3A",0.866917308712491
"3616","10P9V2","10P3V3A",1
"3617","10P9V2A","10P3V3A",0.834528138926435
"3618","10P9V3","10P3V3A",0.996911524253618
"3619","10P9V3A","10P3V3A",0.894901650129677
"3620","10P10V1","10P4V1",0.951702360179444
"3621","10P10V2","10P4V1",0.835421480510249
"3622","10P10V2A","10P4V1",0.928200286044372
"3623","10P11V1","10P4V1",0.876047711756429
"3624","10P11V1A","10P4V1",0.961490562032172
"3625","10P11V2","10P4V1",0.859952264093858
"3626","10P12V1","10P4V1",0.684487544728251
"3627","10P12V1A","10P4V1",0.981103254355285
"3628","10P13V1","10P4V1",0.980908819727553
"3629","10P13V2","10P4V1",0.987682699397146
"3630","10P14V1","10P4V1",0.323030471397673
"3631","10P14V1A","10P4V1",0.993347526487193
"3632","10P14V2","10P4V1",0.323239465727615
"3633","10P14V2A","10P4V1",0.942575968191844
"3634","10P14V3","10P4V1",0.58669075793491
"3635","10P14V3A","10P4V1",0.953865109574559
"3636","10P15V1","10P4V1",0.571668462235247
"3637","10P15V1A","10P4V1",0.987305835722739
"3638","10P15V2","10P4V1",0.529642785872725
"3639","10P15V2A","10P4V1",0.961454418610696
"3640","10P15V3","10P4V1",0.512569040747011
"3641","10P15V3A","10P4V1",0.980902677166811
"3642","10P16V1","10P4V1",0.975718341073456
"3643","10P16V2","10P4V1",0.927861616309809
"3644","10P17V1","10P4V1",0.989903626279886
"3645","10P17V3A","10P4V1",0.991571365694854
"3646","10P17V3","10P4V1",0.892262048556827
"3647","10P18V1","10P4V1",0.872220783768344
"3648","10P18V1A","10P4V1",0.971440319464241
"3649","10P18V2","10P4V1",0.763709258188787
"3650","10P18V3","10P4V1",0.858649938710432
"3651","10P18V3A","10P4V1",0.914913533602104
"3652","10P1V1","10P4V1",0.993813429723342
"3653","10P1V2","10P4V1",0.999646750100929
"3654","10P2V1","10P4V1",0.957969812572566
