"","10P10V1","10P10V2","10P10V2A","10P11V1","10P11V1A","10P11V2","10P12V1","10P12V1A","10P13V1","10P13V2","10P14V1","10P14V1A","10P14V2","10P14V2A","10P14V3","10P14V3A","10P15V1","10P15V1A","10P15V2","10P15V2A","10P15V3","10P15V3A","10P16V1","10P16V2","10P17V1","10P17V3A","10P17V3","10P18V1","10P18V1A","10P18V2","10P18V3","10P18V3A","10P1V1","10P1V2","10P2V1","10P2V1A","10P2V2","10P2V2A","10P2V2B","10P2V3","10P2V3A","10P3V1","10P3V1A","10P3V2","10P3V2A","10P2V3B","10P3V3A","10P4V1","10P4V1A","10P4V2","10P4V2A","10P4V3","10P4V3A","10P5V1","10P5V2","10P6V1","10P6V1A","10P6V2","10P6V2A","10P6V3","10P6V3A","10P7V1","10P7V1A","10P7V2","10P7V3","10P7V3A","10P8V1","10P8V1A","10P8V2","10P8V2A","10P9V1","10P9V1A","10P9V1B","10P9V2","10P9V2A","10P9V3","10P9V3A"
"10P3V2A",0.989417420893885,0.987352524775838,0.879020890685064,0.988074923863759,0.613637707355731,0.9867284372446,0.987231686798472,0.581820960958088,0.727818604005931,0.697481583776871,0.988002732762988,0.657561538033994,0.9829110016044,0.756656019996886,0.986075665120955,0.798482493389219,0.987478370300456,0.797364377889533,0.987165435669023,0.776820369578748,0.986986773532705,0.828138983833434,0.653530513874864,0.577382319687092,0.730744473498693,0.663220093133998,0.987478370300456,0.987353619801454,0.849281934725506,0.987478370300456,0.987352524775838,0.7025314489689,0.70386940653176,0.777103459107095,0.992498743619045,0.99352275173899,0.993491930943277,0.991999074700019,0.744090646187732,0.9914637430873,0.995334174513836,0.987478370300456,0.518315158794496,0.987352524775838,0,0.693011292546471,0.670428712655297,0.989055973506832,0.72562309628044,0.985336442486811,0.755276467793739,0.988396873215652,0.788763763552238,0.989913069280958,0.641285353437968,0.988962592589248,0.667097656116785,0.995192280878053,0.675838557546046,0.98711032071892,0.726630964998154,0.997042630171465,0.978110052507589,0.878859235561475,0.995909913519221,0.885092724138179,0.989847282308807,0.799466495522756,0.988076771309806,0.701534123138322,0.991195187625486,0.994695926767374,0.84349060810541,1,0.903894576787192,0.999067980637066,0.815076443527151
"10P2V3B",0.996204207269421,0.993502514856153,0.885613629008815,0.994710330886654,0.691198653808597,0.990955473052698,0.994594886642217,0.659214901855198,0.760970980955884,0.727203226727135,0.992002538294082,0.716646276820232,0.989439008814386,0.769088596025981,0.988378438020194,0.795809069729132,0.995117280854529,0.81704110355628,0.991107949823632,0.829531326296472,0.991465558050528,0.882426638189609,0.70696311524741,0.660264212648211,0.713883312179312,0.603027974016355,0.995885233090381,0.995755890572883,0.842597845612248,0.992384041387677,0.994902206099851,0.730126105841355,0.455638336233431,0.770689227674722,0.995725746000861,0.995842535914904,0.989105308358576,0.994731371841342,0.394128786833641,0.987343524980637,0.994261417698153,0.995980925344093,0.765017569896468,0.995837386963525,0.693011292546471,0,0.827473761128771,0.991467440710674,0.815163520352198,0.991785467823276,0.797187466016286,0.993588619001292,0.81643094258943,0.998272922372594,0.541542797535982,0.990788491710511,0.700453304782512,0.991103227157505,0.697763303219819,0.990804082577847,0.719982941342378,0.996890001754358,0.986778201197735,0.909618976574818,0.993955439307188,0.939401329223081,0.997748554590683,0.82628650469642,0.990147645553412,0.668566484939389,0.994659296194328,0.993968193274279,0.886576034374399,0.994992105389069,0.944669722672684,0.994274413486228,0.826163072273604
"10P3V3A",0.999161966156326,0.99577401712581,0.922430073470014,0.9984727510957,0.700809526705487,0.997010488696414,0.995660473296009,0.703968790113429,0.813316955027041,0.783530818781203,0.995842062852538,0.740772548289578,0.990625992072439,0.844859211676182,0.994565203197655,0.843244903557799,0.995842062852538,0.909433010745806,0.995529128221106,0.905682738821251,0.995350466084787,0.943523685850211,0.770466951055966,0.718191841683145,0.753042714510109,0.601089312437304,0.995745366639807,0.995620616140804,0.838041727783131,0.995745366639807,0.995842062852538,0.750894101138308,0.851811811622299,0.867624649596595,0.995877839435476,0.995940955254442,0.999161966156326,0.997767583526349,0.798472959682337,0.998512581772721,0.996076998676914,0.995745366639807,0.571987101372503,0.995745366639807,0.670428712655297,0.827473761128771,0,0.995842062852538,0.787802388681548,0.99277802004225,0.77753161424826,0.995695735664947,0.750870111584754,0.998965964588313,0.752735226448072,0.995656519870867,0.75663662727162,0.996001742110832,0.672607355491511,0.995624264611347,0.847850514365337,0.993309445438238,0.890008674334787,0.898844695572287,0.995358344430352,0.828765969661176,0.998846720895513,0.660658830964983,0.995286819317723,0.710816051433619,0.995954454070048,0.999161966156326,0.866917308712491,1,0.834528138926435,0.996911524253618,0.894901650129677
"10P4V1",0.951702360179444,0.835421480510249,0.928200286044372,0.876047711756429,0.961490562032172,0.859952264093858,0.684487544728251,0.981103254355285,0.980908819727553,0.987682699397146,0.323030471397673,0.993347526487193,0.323239465727615,0.942575968191844,0.58669075793491,0.953865109574559,0.571668462235247,0.987305835722739,0.529642785872725,0.961454418610696,0.512569040747011,0.980902677166811,0.975718341073456,0.927861616309809,0.989903626279886,0.991571365694854,0.892262048556827,0.872220783768344,0.971440319464241,0.763709258188787,0.858649938710432,0.914913533602104,0.993813429723342,0.999646750100929,0.957969812572566,0.984638255698712,0.967343359908998,0.973480926205641,0.995039421427344,0.94203646788294,0.987881626397097,0.763332204315268,0.99597408348679,0.925071808186943,0.989055973506832,0.991467440710674,0.995842062852538,0,0.936107470167496,0.241897965950297,0.961685408038762,0.226908974690682,0.967795232754424,0.900888540441657,0.989810622531642,0.625365534005673,0.941129138953717,0.682535197013354,1,0.690452466916688,0.944763617029115,0.461761417010334,0.998085483176183,0.972686053440943,0.363937540950606,0.996754317011943,0.776385899579158,0.997555354536808,0.670978423029545,0.93940979651118,0.959789884715508,0.377205697331263,0.997387692175924,0.573457410946928,1,0.759433146387419,0.999829112409857
"10P4V1A",0.965054707359128,0.940582896800864,0.816761523798972,0.967505039443397,0.72467657675368,0.979056963112629,0.977010058275628,0.660162248111582,0.855923372298478,0.837893371671395,0.942141432054977,0.830337365737444,0.939818713770888,0.791059909592231,0.932435903622664,0.804522751906591,0.964464552628317,0.780911245217562,0.942805995173596,0.720974314593462,0.9351944213929,0.841819941330244,0.745554962289182,0.759546319474343,0.69607373052964,0.789074113351836,0.957760115795376,0.954248987431182,0.738756200385546,0.946204531674597,0.948699907301521,0.654888328825062,0.729255861053366,0.886407274569578,0.987946880846617,0.992059475508863,0.983065690802861,0.989900827114753,0.863770724295483,0.979244514816669,0.990842689542036,0.950454444690756,0.813419506561108,0.97453344499454,0.72562309628044,0.815163520352198,0.787802388681548,0.936107470167496,0,0.940165260720452,0.297657745325246,0.945007116974665,0.401794156185532,0.988224140922072,0.820530569484171,0.937686869216991,0.825341523315442,0.975960427230288,0.642989866459299,0.955722594340487,0.832861062685975,0.993700092291641,0.893487616750485,0.80519576557436,0.982202283642335,0.820497400827982,0.986488357039538,0.888912819773841,0.932053390969137,0.695202722551261,0.987198568533643,0.987293363535998,0.78197214112988,0.980990911106185,0.803035656209632,0.985580870746885,0.86483865775651
"10P4V2",0.93840668588816,0.849127330293041,0.926341393070528,0.940339114907843,0.960751704236408,0.924682990718707,0.867058880654864,0.978244674692822,0.978017399047422,0.984791278717015,0.498724291884189,0.990491106117958,0.408955819727651,0.943243264081651,0.776361843039082,0.950547053092439,0.669435711980751,0.987268270008043,0.597135481002322,0.961410432515556,0.643323592888185,0.980247188957079,0.967002518798179,0.927888694067444,0.987047205910651,0.987034273056711,0.913563621931894,0.869892788219522,0.971345853177518,0.76105972891986,0.855076228596498,0.854805981916942,0.992784938528355,0.999517283503311,0.957486072623782,0.984627819673004,0.965828345285159,0.963726063588184,0.994426462226692,0.94985734707685,0.979847226565538,0.799575658790478,0.992523956119657,0.92693939691919,0.985336442486811,0.991785467823276,0.99277802004225,0.241897965950297,0.940165260720452,0,0.959227057543674,0.272180289240327,0.956071678071697,0.899414045648978,0.991177927699157,0.688322119540871,0.930833896237738,0.869138836912406,0.999697911272225,0.881968411247688,0.943523719992207,0.404359038154561,0.997812427816779,0.971247989022584,0.322169992836964,0.995995804113973,0.948874585121165,0.997460888250086,0.803802640409359,0.935852826759589,0.958425911499734,0.35623567023945,0.994625738093411,0.582748318287933,0.997238045917487,0.933504022572322,0.999699645812239
"10P4V2A",0.994090270290236,0.979166370285074,0.866598702605397,0.988488149364266,0.754308877061187,0.987731282728774,0.985029411885663,0.676571662750921,0.870698908356623,0.8452772824438,0.958738693198194,0.853142709954926,0.967748334366991,0.841628851372584,0.945109035850804,0.860475169812671,0.982655473424152,0.802167144451963,0.955218864487465,0.733333564639459,0.959060003735625,0.852453133309097,0.734844164538445,0.743590414619545,0.74905425079675,0.794530746964427,0.984215175861754,0.985906677549334,0.705573478305982,0.968743882929863,0.979826767886298,0.661684891757497,0.773716904715523,0.895796275775567,0.987481241384041,0.991279813982637,0.993296127598321,0.99023197772645,0.860479548157935,0.988949456391897,0.993329056173924,0.966933463289344,0.822849210688759,0.985661423362194,0.755276467793739,0.797187466016286,0.77753161424826,0.961685408038762,0.297657745325246,0.959227057543674,0,0.932972036773226,0.421317608142154,0.994634900251121,0.815653528721727,0.948631354564259,0.818807769284116,0.961370263730334,0.721767574446664,0.967557909179529,0.87575075877027,0.993315772537606,0.888823412053796,0.79001930596021,0.977162284821576,0.827798271626253,0.991138671374415,0.899130475074908,0.946469340701295,0.693877449291638,0.986732929071067,0.989140312564488,0.817488915524408,0.989315910837817,0.839070087581971,0.988120078965107,0.903640678013655
"10P4V3",0.936782971667441,0.844373442170386,0.928240236502256,0.857715642416818,0.961226415094339,0.841547527188915,0.713540043877242,0.981071670617254,0.980762492539962,0.987536372209555,0.370541928473888,0.993224959217182,0.369312909147671,0.943429531907524,0.64145928227003,0.953276974894267,0.538988818551711,0.988979095292092,0.45406547059624,0.96435994174418,0.536168428325156,0.981105979967268,0.959708331628805,0.938014410911002,0.989950127863165,0.992836816318567,0.881640206186207,0.870597369790708,0.971420958276195,0.754633195063979,0.851551752004297,0.931241477992514,0.993068360625432,0.999394428744449,0.955144342745956,0.984688239944489,0.970317115636214,0.972502861370183,0.994544688430994,0.940466487131238,0.9897658784816,0.751453299901349,0.995430431349038,0.916690492275021,0.988396873215652,0.993588619001292,0.995695735664947,0.226908974690682,0.945007116974665,0.272180289240327,0.932972036773226,0,0.938113953354764,0.899306665724421,0.993392108367186,0.636110164515857,0.906553229581966,0.752890268517309,1,0.777814432671818,0.949220554202133,0.519655315361952,0.997941894414397,0.96253825650805,0.378242849198118,0.995740041078175,0.830668498605231,0.997579114454388,0.675594816975786,0.909902051251223,0.957858781222044,0.444714661798843,0.996855942522485,0.583005844615855,0.999853672812409,0.857943623291323,0.999829112409857
"10P4V3A",0.98182301826565,0.971718227846488,0.865651111989224,0.981735673012036,0.781735420772451,0.985195948145373,0.983250756486379,0.664011960979092,0.865945637324836,0.845657849580286,0.96118197587638,0.852748555381395,0.970286323682916,0.846212006410388,0.947647025166728,0.836630293496054,0.97533419346392,0.79693149902359,0.95105111284145,0.783691003593169,0.956249883229149,0.869020909589946,0.727095534745541,0.821443018809745,0.700178298081836,0.822648330834372,0.975974369377757,0.977914169296921,0.737183910739326,0.961880212726818,0.972412387143119,0.685275459123545,0.770368607516218,0.906910172272619,0.993407562449167,0.994653456715417,0.995687070843347,0.994844799709148,0.821147433982645,0.993494626395472,0.995143473844591,0.959402002434005,0.825510083841772,0.97897820651206,0.788763763552238,0.81643094258943,0.750870111584754,0.967795232754424,0.401794156185532,0.956071678071697,0.421317608142154,0.938113953354764,0,0.988501241343264,0.828549003419508,0.948550171145966,0.821950471513796,0.973780434560041,0.694001467249119,0.97127711796071,0.865734264048309,0.99329882428474,0.88864491634883,0.784466807782432,0.981401400622767,0.792448633833136,0.989184698570111,0.854948051830477,0.949704937524371,0.672902207841425,0.992512351061984,0.996263232461613,0.660420823752103,1,0.771779630044221,0.996335180930334,0.90486454814421
"10P5V1",0.236367111684414,0.304484372547091,0.987452648710967,0.27814876122923,0.989023912191297,0.263907553377839,0.971037536100641,0.987961012957057,0.988205806544666,0.98815566358334,0.89768381659832,0.996778350515464,0.897677488507822,0.987612855948188,0.905517369417128,0.988084716782487,0.455389163552014,0.989690297884784,0.734292119028654,0.987730862413128,0.748080720873376,0.98718843551918,0.994693513963883,0.988042017701351,0.989998004941138,0.998027287747714,0.153516423812902,0.292187414012952,0.988501241343264,0.596591543352455,0.260786489525148,0.980804619188022,0.993916367105533,0.999450748532916,0.555728344405845,0.769877064863893,0.837086261091045,0.757801691792323,0.998824749395092,0.737734176935323,0.901377602844083,0.452729387973601,0.999000109139027,0.156372954687341,0.989913069280958,0.998272922372594,0.998965964588313,0.900888540441657,0.988224140922072,0.899414045648978,0.994634900251121,0.899306665724421,0.988501241343264,0,0.996204396685798,0.97074353565746,0.988043904351235,0.984068411206029,1,0.899522439776249,0.987515621538503,0.920569430604159,0.998085483176183,0.997438193431799,0.910928057061918,0.996500748028501,0.977573192084563,0.997676665912782,0.972311872527751,0.988026576575256,0.53569299832445,0.907363984606981,0.99823541231757,0.922710048347053,1,0.956590038476984,0.999633110841844
"10P5V2",0.992739071022689,0.987141879983618,0.849087209497909,0.995864342095546,0.664273497480569,0.994652322817632,0.995503659223591,0.629276301277852,0.786119583006309,0.736363522098895,0.99297748625155,0.648408563878127,0.984716496897457,0.736526728240981,0.985531767306787,0.759427168810751,0.992341272880447,0.809825080382736,0.988481745759446,0.704477462092611,0.98647253055872,0.775951648030751,0.672893469850831,0.625236005903321,0.770213318776691,0.669917981744279,0.992341272880447,0.992158881287742,0.876839748455902,0.989331038082133,0.991441963421639,0.757314259969061,0.65539673383025,0.789618816462918,0.993116271532961,0.993855218784937,0.99126905108371,0.994209225549561,0.663058784953135,0.99033393757132,0.990982677799062,0.992341272880447,0.72953937979368,0.992341272880447,0.641285353437968,0.541542797535982,0.752735226448072,0.989810622531642,0.820530569484171,0.991177927699157,0.815653528721727,0.993392108367186,0.828549003419508,0.996204396685798,0,0.988894845676649,0.625021929773332,0.991675379893877,0.69353532439637,0.987088823681888,0.675922494838457,0.99201517232534,0.983543388455995,0.895612288173434,0.991786796076788,0.919991524499938,0.997097549736232,0.811521638729073,0.987427494245981,0.704248952655207,0.993192886167533,0.99632776549353,0.900524440285243,0.9948686528299,0.957356777352114,0.9937019318113,0.825750671281189
"10P6V1",0.898160056381215,0.81021088178008,0.925106711738642,0.845499384044874,0.960288511721627,0.828448969575302,0.600368020046701,0.980667845543052,0.980720539728028,0.987593852628207,0.565785942327825,0.992706373474734,0.501613679575292,0.941284105111333,0.47442931149866,0.951335782589515,0.731814274159827,0.986165322799625,0.544087377275509,0.953630411136053,0.467063735407743,0.980935141773846,0.948393829455672,0.927623949362777,0.989936090886921,0.991100365277901,0.825261118204503,0.808063705852525,0.971386541860025,0.633066437021334,0.787275907080043,0.853701620277177,0.993446534852081,0.999394428744449,0.951630301123004,0.979701208736761,0.952488872743667,0.966770201866874,0.992548553853252,0.923257782126601,0.98225015053714,0.616045748629966,0.990161926271868,0.880571504320288,0.988962592589248,0.990788491710511,0.995656519870867,0.625365534005673,0.937686869216991,0.688322119540871,0.948631354564259,0.636110164515857,0.948550171145966,0.97074353565746,0.988894845676649,0,0.903789356947737,0.609079832394405,1,0.637685004858553,0.939621552132474,0.925695102345837,0.998541375864743,0.960788989503283,0.88656192116509,0.995993610061617,0.748004149384236,0.997587819143843,0.545110583481871,0.917898876569314,0.955250042804384,0.899680403164568,0.997002269710077,0.981651068348635,1,0.820364737230161,0.999384804675485
"10P6V1A",0.968955321410604,0.950171614045531,0.831729672374537,0.963017797864268,0.695175333287953,0.969074760721507,0.971216366206944,0.68880564345199,0.732937792464227,0.766937163141246,0.930059252311166,0.691422982696761,0.943551445696326,0.713995279072173,0.909038332100984,0.737093607514381,0.951761055341176,0.818515554545481,0.924874302327933,0.763399660868406,0.928945657345061,0.801770753470066,0.703502823065556,0.665884083269116,0.792735373424361,0.704846938447403,0.954841922720545,0.959268764318962,0.848494681307204,0.93951577047761,0.952487902172901,0.721831924212371,0.72545155496661,0.786100932558989,0.98537070824349,0.988614495342725,0.975337323678939,0.985373210779432,0.730594363953116,0.963228138941513,0.986847533400483,0.935526054682748,0.710140697429151,0.963272954732572,0.667097656116785,0.700453304782512,0.75663662727162,0.941129138953717,0.825341523315442,0.930833896237738,0.818807769284116,0.906553229581966,0.821950471513796,0.988043904351235,0.625021929773332,0.903789356947737,0,0.943156414029041,0.682085637396977,0.947109577774342,0.577997415313077,0.995715746771276,0.992113117385694,0.8912335401377,0.970585185590706,0.931560275294803,0.985818004780957,0.804337182170869,0.916813500066293,0.673452502757169,0.985635924135367,0.988285152544956,0.9146513942681,0.994205750519296,0.934678036514704,0.994151087788346,0.847764638993772
"10P6V2",0.972299526899124,0.90274021060656,0.974334295899186,0.89421121362939,0.981022115212257,0.872463662407317,0.469030159824374,0.996562855780475,0.998191998450128,0.998746094587406,0.700103741803386,0.994543494560256,0.743112376952757,0.98541011903017,0.601556139798825,0.992513127118651,0.782689588772618,0.995328359049385,0.721882408649928,0.985976802616075,0.644824687168071,0.997225308071415,0.962425922335442,0.994265651630083,0.99924927277406,0.992551594928671,0.902123186855865,0.924317098047169,0.998297192881097,0.822313425265887,0.902552300499185,0.989118505119745,0.99611106430454,0.999166020270871,0.956120166604213,0.981726115363503,0.951823508376524,0.970315266179765,0.992082764332254,0.931363519655066,0.983199323814347,0.82294271347727,0.989192495650786,0.914438167892498,0.995192280878053,0.991103227157505,0.996001742110832,0.682535197013354,0.975960427230288,0.869138836912406,0.961370263730334,0.752890268517309,0.973780434560041,0.984068411206029,0.991675379893877,0.609079832394405,0.943156414029041,0,0.998965940670846,0.414456465618945,0.9671123901221,0.985792296184865,0.998765026526492,0.969260656779381,0.871626158118137,0.99733752567386,0.608120677442405,0.99786725263362,0.678064899124449,0.963124455910371,0.959881681395275,0.909924585432257,0.997302042739069,0.987292381683147,1,0.78242724880028,0.998974033892978
"10P6V2A",1,1,0.845811926360471,0.998463368692376,0.58680603279768,0.998160817174576,1,0.667317929881937,0.804535605362115,0.764643477187598,0.999067816359823,0.683370814378822,0.998463368692376,0.725852648999814,0.998463368692376,0.822809626088145,1,0.866802493392708,1,0.789926510273997,1,0.85386436250237,0.726706653310938,0.615135220847596,0.740450250704245,0.598501440826157,1,0.999833666001331,0.848099435345858,0.999397953040337,1,0.700121707746788,0.744876749396888,0.806731441505331,1,1,0.998463368692376,0.999857716058166,0.792822369341105,0.998021787311525,1,1,0.681152598507899,1,0.675838557546046,0.697763303219819,0.672607355491511,1,0.642989866459299,0.999697911272225,0.721767574446664,1,0.694001467249119,1,0.69353532439637,1,0.682085637396977,0.998965940670846,0,1,0.762381742585728,1,0.984837079424989,0.860143433435725,0.999905589123867,0.922892576853856,0.999894918246396,0.701197573380847,0.999174614820249,0.602361898969178,1,1,0.866994894407945,1,0.938479323206112,1,0.828355464402858
"10P6V3",0.880623467605554,0.809227406387786,0.963505648405312,0.796437312794677,0.968250504115755,0.780592236632069,0.537268585139473,0.984867173452746,0.985655755532851,0.987561597368687,0.691191570158637,0.992933756580383,0.744675191364324,0.973528087849089,0.577833782661356,0.980458878020834,0.711163754417675,0.986525143181087,0.694335995809432,0.967215767193726,0.581459144376607,0.983697761335999,0.969400903056524,0.982160140871438,0.989951802452233,0.99145047301391,0.824022875853044,0.84835959325672,0.985782402271572,0.752445407938307,0.837788821263704,0.97075019129829,0.991676478953051,0.999394428744449,0.878237725451216,0.903680649510145,0.873518468497949,0.888984583993674,0.991876703651343,0.845490936717333,0.904333452959258,0.74953670612077,0.989887702473321,0.826594488229052,0.98711032071892,0.990804082577847,0.995624264611347,0.690452466916688,0.955722594340487,0.881968411247688,0.967557909179529,0.777814432671818,0.97127711796071,0.899522439776249,0.987088823681888,0.637685004858553,0.947109577774342,0.414456465618945,1,0,0.954268212472029,0.983834606730566,0.999042741588092,0.978227573439772,0.894107695169547,0.995993610061617,0.589464259688134,0.997434461855864,0.695473803356694,0.954325555147068,0.88063374664073,0.907229716891507,0.997002269710077,0.978780606686693,1,0.786715632573747,0.999384804675485
"10P6V3A",0.969793269969043,0.950149823944531,0.831363080183859,0.964906222948,0.773607551315469,0.974235458666725,0.971790204777045,0.696382095399015,0.731295158974419,0.7475495064433,0.94757621532546,0.693707316020013,0.946110934590881,0.748652517528864,0.942183985702058,0.769072413516607,0.958828046241763,0.81245457634145,0.945128222121802,0.765462192182169,0.942357728426321,0.863163076994483,0.747421659994021,0.759394607513876,0.827241881261774,0.725255027031411,0.959578267924774,0.961192258895191,0.882304706114417,0.94834650803669,0.954506054403247,0.798119341991401,0.725365026909611,0.78175549856815,0.987308225158552,0.991498104535152,0.988179268933654,0.989115011740555,0.754917171670758,0.985954193891645,0.990660084021364,0.948729394010313,0.777599117459695,0.966872662827198,0.726630964998154,0.719982941342378,0.847850514365337,0.944763617029115,0.832861062685975,0.943523719992207,0.87575075877027,0.949220554202133,0.865734264048309,0.987515621538503,0.675922494838457,0.939621552132474,0.577997415313077,0.9671123901221,0.762381742585728,0.954268212472029,0,0.993973810853944,0.980748977280072,0.832427503287295,0.974122837132656,0.861853511129878,0.985450936252739,0.912675896913611,0.940914042867538,0.789067771953759,0.986493349419431,0.988056131315909,0.90804169319786,0.993305410601483,0.975384509750069,0.992733133381566,0.815910183068998
"10P7V1",0.960513869135392,0.98664955729348,0.993326667676736,0.987162889997229,0.994138523015749,0.975823836624571,0.985930712225849,0.999068571747918,0.999237590786887,1,0.619142063378444,0.996807638238051,0.63627029920044,0.99566589326381,0.9408054196802,0.997400581959263,0.759478432544224,0.996841924737881,0.735405645399965,0.992031175585484,0.825758520345806,0.99922425110395,0.995907066329602,0.9995948026689,0.99983093114671,0.996308334336503,0.968629644555167,0.932889652859924,0.997305515743888,0.883741705668298,0.933190334484109,0.990063590560641,0.994715544970292,0.99974767864352,0.993655520860416,0.994050366651185,0.997271377553068,0.995478599885955,0.996335983408227,0.996870109546166,0.993579711889571,0.92812819760443,0.99640163840294,0.990683007872601,0.997042630171465,0.996890001754358,0.993309445438238,0.461761417010334,0.993700092291641,0.404359038154561,0.993315772537606,0.519655315361952,0.99329882428474,0.920569430604159,0.99201517232534,0.925695102345837,0.995715746771276,0.985792296184865,1,0.983834606730566,0.993973810853944,0,0.994902886084177,0.99270239818774,0.227228822914246,0.996228080735123,0.873984692726068,0.997391757955138,0.989068889458848,0.993700092291642,0.99406386546679,0.392826156800273,0.999614577534153,0.593494045890212,1,0.963380606825848,0.9997607573738
"10P7V1A",0.999042741588092,0.998421678179779,0.987990700965095,0.999042741588091,0.98439310719759,0.997511128129039,0.999090604508687,0.987613681379885,0.994391624086934,0.987502238313415,0.997128224764275,0.988989190067426,0.997128224764275,0.99658240462445,0.99770257981142,0.997705502652817,0.997128224764275,0.962028049053969,0.997128224764275,0.951714586405612,0.997128224764275,0.969207450870374,0.986665056368167,0.99247238143405,0.985538212169544,0.992896595578834,0.999042741588092,0.99891799108909,0.730107004973043,0.99874171810826,0.999042741588092,0.97021525053094,0.982546742420546,0.973126479690306,0.999617096635237,0.999617096635237,0.999617096635237,0.999503269481769,0.989520801501582,0.99947350787345,0.999617096635237,0.998659838223328,0.967097786508211,0.998829271633988,0.978110052507589,0.986778201197735,0.890008674334787,0.998085483176183,0.893487616750485,0.997812427816779,0.888823412053796,0.997941894414397,0.88864491634883,0.998085483176183,0.983543388455995,0.998541375864743,0.992113117385694,0.998765026526492,0.984837079424989,0.999042741588092,0.980748977280072,0.994902886084177,0,0.852757738228443,0.997807510408016,0.720130404194118,0.999042741588092,0.906807464066047,0.998669879165264,0.927424799482506,0.999617096635237,0.997511128129039,0.978950391342353,0.998468386540947,0.980064372199163,0.995379910794565,0.973695269077875
"10P7V2",0.992784596682483,0.983661997137517,0.867317168395334,0.991091707629019,0.82516231697906,0.990459404776472,0.993196164040804,0.876999386569337,0.923136159263361,0.906620132475792,0.960616488634646,0.846179200729288,0.970071104503536,0.831846610442269,0.951433609740649,0.929297678404502,0.988734890887165,0.852098667960736,0.958846143315768,0.879633671390484,0.965082550854923,0.927282144684352,0.864209983191326,0.914448109100784,0.865681041418125,0.916834462579981,0.991343292282623,0.993150089896414,0.786699191906067,0.975987295276943,0.987070180233378,0.897066690508381,0.876667145799267,0.874421122307663,0.989696540703958,0.99036387115389,0.99193512692015,0.990931778662392,0.943350370907152,0.988616804366986,0.990633846771143,0.974296864601001,0.856718168050086,0.992522702340434,0.878859235561475,0.909618976574818,0.898844695572287,0.972686053440943,0.80519576557436,0.971247989022584,0.79001930596021,0.96253825650805,0.784466807782432,0.997438193431799,0.895612288173434,0.960788989503283,0.8912335401377,0.969260656779381,0.860143433435725,0.978227573439772,0.832427503287295,0.99270239818774,0.852757738228443,0,0.976690337494614,0.631722999989608,0.996932840760818,0.93135708962412,0.955196891348009,0.718482928794975,0.988846298169072,0.993256602627297,0.837597092067776,0.989372965766048,0.954710184247308,0.987948390058065,0.852485987033325
"10P7V3",0.967149854473304,0.920129786430983,0.974937830136927,0.923578338493899,0.981459022117084,0.905689628429362,0.877019093526726,0.997569410188114,0.998207191565979,0.999327752960055,0.532503226823373,0.996449637858637,0.559731639726077,0.991512766434305,0.846014605590892,0.99365922636926,0.658301173281463,0.994207347172667,0.65020123041401,0.988332840391188,0.735886078749514,0.997449193675456,0.977024268445426,0.995205300083104,0.999736520270577,0.993038842425188,0.93373035034494,0.943987057355581,0.998166685350308,0.894772200936356,0.935747402404595,0.990197105267548,0.996459047441642,0.99974767864352,0.942471342564313,0.967914930030531,0.956017787721192,0.957125052690194,0.99571560963906,0.929032184588708,0.9702409150749,0.898096424088337,0.995543015522199,0.941573165738459,0.995909913519221,0.993955439307188,0.995358344430352,0.363937540950606,0.982202283642335,0.322169992836964,0.977162284821576,0.378242849198118,0.981401400622767,0.910928057061918,0.991786796076788,0.88656192116509,0.970585185590706,0.871626158118137,0.999905589123867,0.894107695169547,0.974122837132656,0.227228822914246,0.997807510408016,0.976690337494614,0,0.994969123858643,0.914285202482698,0.999339123867069,0.879271659226471,0.977597947110729,0.945351621353191,0.344311810188898,0.997207631862936,0.588112625950635,0.999905589123867,0.919318585256366,0.999316449639427
"10P7V3A",0.994522909957654,0.99463718250406,0.934464308338874,0.994975942420196,0.881923016935059,0.994881369059133,0.995740041078175,0.927489015576662,0.9292825545774,0.909355372931609,0.995182189314603,0.92741756578101,0.994979334127849,0.94262632990951,0.994979334127849,0.964180082970428,0.994725765144407,0.745101177784103,0.994522909957654,0.862196371363505,0.994522909957654,0.894489101667735,0.920284531664904,0.933682731560357,0.903131623888834,0.959862231374787,0.996196465248371,0.996071714749369,0.67737256589938,0.995993610061617,0.995993610061617,0.906751953164263,0.908648583392086,0.927991692242721,0.99515474212293,0.996377601208768,0.995537185891422,0.994999049024311,0.942334002660204,0.99400340245077,0.996810498349593,0.996500748028501,0.950453920366979,0.995740041078175,0.885092724138179,0.939401329223081,0.828765969661176,0.996754317011943,0.820497400827982,0.995995804113973,0.827798271626253,0.995740041078175,0.792448633833136,0.996500748028501,0.919991524499938,0.995993610061617,0.931560275294803,0.99733752567386,0.922892576853856,0.995993610061617,0.861853511129878,0.996228080735123,0.720130404194118,0.631722999989608,0.994969123858643,0,0.995537185891422,0.870922207078008,0.995564217126414,0.847497562245807,0.995486472094734,0.996754317011943,0.86883569074864,0.999797144813246,0.924435284692217,0.994832258589395,0.92143274547491
